branch,regime,metric,seed_mean,seed_sd,count,mean,std,min,max,p05,p25,median,p75,p95
P_O0_resume,hard,representation_shift,0.24752622937162716,0.03494415049107482,300,0.24752622937162716,0.1214308168738091,0.023563198745250702,0.7276483178138733,0.08674934692680836,0.16504694148898125,0.2353290468454361,0.30882395803928375,0.4669986069202427
P_O0_resume,hard,normal_output_max_error,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P_O0_resume,hard,normal_state_max_error,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P_O0_resume,hard,nonfinite_elements,0,0.0,300,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
P_O0_resume,hard,all_finite,1,0.0,300,1,0.0,True,True,1.0,1.0,1.0,1.0,1.0
P_O0_resume,hard,W0_only_metric_max_error,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P_O0_resume,hard,normal_metric_max_error,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P_C2_warm,easy,alignment.cosine,0.39984810396252823,0.2198266632089308,300,0.39984810396252823,0.44259362687106074,-0.7641693949699402,0.914522647857666,-0.6275502771139145,0.1806286722421646,0.5465034544467926,0.7543185353279114,0.856679978966713
P_C2_warm,easy,alignment.dot,30.8365715581427,21.62826266337182,300,30.8365715581427,41.22376204502284,-23.564809799194336,241.01182556152344,-3.218859267234802,1.4777767360210419,15.236734390258789,48.730817794799805,111.85694770812991
P_C2_warm,easy,alignment.gradient_norm,8.202549670934678,1.427852241396858,300,8.202549670934678,2.568367368280097,1.8192163705825806,16.068140029907227,4.718877959251404,6.498504638671875,7.825745105743408,9.709540843963623,13.05544776916504
P_C2_warm,easy,alignment.task_gradient_norm,5.719406636493901,2.6350762215208494,300,5.719406636493901,5.131984617197617,0.03460966795682907,25.603195190429688,0.3248556271195412,1.315833866596222,4.095961570739746,8.732306241989136,16.241966915130618
P_C2_warm,easy,raw_O1_alignment.cosine,0.39984810396252823,0.2198266632089308,300,0.39984810396252823,0.44259362687106074,-0.7641693949699402,0.914522647857666,-0.6275502771139145,0.1806286722421646,0.5465034544467926,0.7543185353279114,0.856679978966713
P_C2_warm,easy,raw_O1_alignment.dot,30.8365715581427,21.62826266337182,300,30.8365715581427,41.22376204502284,-23.564809799194336,241.01182556152344,-3.218859267234802,1.4777767360210419,15.236734390258789,48.730817794799805,111.85694770812991
