feature,scope,descriptive_global_sign,local_sign,raw_auc,global_oriented_auc
query_probability_gap,branch/original_P/overall,1,1,0.6562863400596689,0.6562863400596689
query_probability_gap,branch/original_P/easy,1,1,0.8296763986326466,0.8296763986326466
query_probability_gap,step/original_P/0/easy,1,1,0.8296763986326466,0.8296763986326466
query_probability_gap,state/seed7_original_P/easy,1,1,0.916875,0.916875
query_probability_gap,regime/hard,1,1,0.5460300806222512,0.5460300806222512
query_probability_gap,seed/7/hard,1,1,0.5757043042789514,0.5757043042789514
query_probability_gap,branch/original_P/hard,1,1,0.5617288324597699,0.5617288324597699
query_probability_gap,step/original_P/0/hard,1,1,0.5617288324597699,0.5617288324597699
query_probability_gap,state/seed7_original_P/hard,1,1,0.557035951853025,0.557035951853025
query_probability_gap,branch/P_O0_resume/overall,1,1,0.6671756831674672,0.6671756831674672
query_probability_gap,branch/P_O0_resume/easy,1,1,0.7920331033476012,0.7920331033476012
query_probability_gap,step/P_O0_resume/50/easy,1,1,0.8427720235332697,0.8427720235332697
query_probability_gap,state/seed7_P_O0_resume_step50/easy,1,1,0.911302678213297,0.911302678213297
query_probability_gap,branch/P_O0_resume/hard,1,1,0.5456485107630008,0.5456485107630008
query_probability_gap,step/P_O0_resume/50/hard,1,1,0.5610423572928336,0.5610423572928336
query_probability_gap,state/seed7_P_O0_resume_step50/hard,1,1,0.5751323549671655,0.5751323549671655
query_probability_gap,step/P_O0_resume/100/easy,1,1,0.8317162314219422,0.8317162314219422
query_probability_gap,state/seed7_P_O0_resume_step100/easy,1,1,0.8943397931065636,0.8943397931065636
query_probability_gap,step/P_O0_resume/100/hard,1,1,0.5500128866812022,0.5500128866812022
query_probability_gap,state/seed7_P_O0_resume_step100/hard,1,1,0.5869778207379059,0.5869778207379059
query_probability_gap,step/P_O0_resume/200/easy,1,1,0.7689945090838468,0.7689945090838468
query_probability_gap,state/seed7_P_O0_resume_step200/easy,1,1,0.7661809384849576,0.7661809384849576
query_probability_gap,step/P_O0_resume/200/hard,1,1,0.5314274273027831,0.5314274273027831
query_probability_gap,state/seed7_P_O0_resume_step200/hard,1,1,0.5459907834101383,0.5459907834101383
query_probability_gap,step/P_O0_resume/400/easy,1,1,0.7387430672258121,0.7387430672258121
query_probability_gap,state/seed7_P_O0_resume_step400/easy,1,1,0.6978072874493927,0.6978072874493927
query_probability_gap,step/P_O0_resume/400/hard,1,1,0.538963053859647,0.538963053859647
query_probability_gap,state/seed7_P_O0_resume_step400/hard,1,1,0.5750870406189555,0.5750870406189555
query_probability_gap,branch/P_C2_warm/overall,1,1,0.6538741395674385,0.6538741395674385
query_probability_gap,branch/P_C2_warm/easy,1,1,0.8336604492260886,0.8336604492260886
query_probability_gap,step/P_C2_warm/50/easy,1,1,0.8424222459743127,0.8424222459743127
query_probability_gap,state/seed7_P_C2_warm_step50/easy,1,1,0.9023491478581299,0.9023491478581299
query_probability_gap,branch/P_C2_warm/hard,1,1,0.5424447500212206,0.5424447500212206
query_probability_gap,step/P_C2_warm/50/hard,1,1,0.5561885250638589,0.5561885250638589
query_probability_gap,state/seed7_P_C2_warm_step50/hard,1,1,0.5749579535590278,0.5749579535590278
query_probability_gap,step/P_C2_warm/100/easy,1,1,0.8608794401760353,0.8608794401760353
query_probability_gap,state/seed7_P_C2_warm_step100/easy,1,1,0.9066666666666666,0.9066666666666666
query_probability_gap,step/P_C2_warm/100/hard,1,1,0.5368509840674789,0.5368509840674789
query_probability_gap,state/seed7_P_C2_warm_step100/hard,1,1,0.5814658308800459,0.5814658308800459
query_probability_gap,step/P_C2_warm/200/easy,1,1,0.837026333708654,0.837026333708654
query_probability_gap,state/seed7_P_C2_warm_step200/easy,1,1,0.8937457741717376,0.8937457741717376
query_probability_gap,step/P_C2_warm/200/hard,1,1,0.532657011338081,0.532657011338081
query_probability_gap,state/seed7_P_C2_warm_step200/hard,1,1,0.583831700965751,0.583831700965751
query_probability_gap,step/P_C2_warm/400/easy,1,1,0.795006854650692,0.795006854650692
query_probability_gap,state/seed7_P_C2_warm_step400/easy,1,1,0.8252243315146323,0.8252243315146323
query_probability_gap,step/P_C2_warm/400/hard,1,1,0.543667543218789,0.543667543218789
query_probability_gap,state/seed7_P_C2_warm_step400/hard,1,1,0.6125866666666666,0.6125866666666666
query_probability_gap,seed/17/easy,1,1,0.8913142967393402,0.8913142967393402
query_probability_gap,state/seed17_original_P/easy,1,1,0.919068167604753,0.919068167604753
query_probability_gap,seed/17/hard,1,1,0.5243122703206008,0.5243122703206008
query_probability_gap,state/seed17_original_P/hard,1,1,0.5396181698485846,0.5396181698485846
query_probability_gap,state/seed17_P_O0_resume_step50/easy,1,1,0.9135447412901435,0.9135447412901435
query_probability_gap,state/seed17_P_O0_resume_step50/hard,1,1,0.521201872182904,0.521201872182904
query_probability_gap,state/seed17_P_O0_resume_step100/easy,1,1,0.8774391046741277,0.8774391046741277
query_probability_gap,state/seed17_P_O0_resume_step100/hard,1,1,0.5264302242080906,0.5264302242080906
query_probability_gap,state/seed17_P_O0_resume_step200/easy,1,1,0.8790631096247878,0.8790631096247878
query_probability_gap,state/seed17_P_O0_resume_step200/hard,1,1,0.5237191773307778,0.5237191773307778
query_probability_gap,state/seed17_P_O0_resume_step400/easy,1,1,0.8434287967108783,0.8434287967108783
query_probability_gap,state/seed17_P_O0_resume_step400/hard,1,1,0.500758360929245,0.500758360929245
query_probability_gap,state/seed17_P_C2_warm_step50/easy,1,1,0.9407415919711943,0.9407415919711943
query_probability_gap,state/seed17_P_C2_warm_step50/hard,1,1,0.5362951817255774,0.5362951817255774
query_probability_gap,state/seed17_P_C2_warm_step100/easy,1,1,0.9497396294142926,0.9497396294142926
query_probability_gap,state/seed17_P_C2_warm_step100/hard,1,1,0.5305019458080885,0.5305019458080885
query_probability_gap,state/seed17_P_C2_warm_step200/easy,1,1,0.9388165695400994,0.9388165695400994
query_probability_gap,state/seed17_P_C2_warm_step200/hard,1,1,0.5239301801801802,0.5239301801801802
query_probability_gap,state/seed17_P_C2_warm_step400/easy,1,1,0.913877766865604,0.913877766865604
query_probability_gap,state/seed17_P_C2_warm_step400/hard,1,1,0.5125016458196182,0.5125016458196182
query_probability_gap,seed/27/easy,1,1,0.6778068884942335,0.6778068884942335
query_probability_gap,state/seed27_original_P/easy,1,1,0.6534416946838899,0.6534416946838899
query_probability_gap,seed/27/hard,1,1,0.5508257845309815,0.5508257845309815
