scope,group,count,quantity,mean,median,q25,q75
branch/P_C2_warm/easy,benefit,979,relative_inner_reduction,0.13359278846188546,0.12296990587675925,0.07132067454508993,0.1879098358275917
branch/P_C2_warm/easy,benefit,979,query_js,0.10459785010623798,0.07871140539646149,0.036539580672979355,0.15036678314208984
branch/P_C2_warm/easy,benefit,979,prediction_changed_fraction,0.3026046986721144,0.25,0.0,0.5
branch/P_C2_warm/easy,benefit,979,drift_W0,0.9271826578526743,0.9491707957481711,0.5306291423395536,1.4752057940922476
branch/P_C2_warm/easy,benefit,979,drift_key,0.2789157968229514,0.31008705549194027,0.1744803130885556,0.4432238737239295
branch/P_C2_warm/easy,benefit,979,drift_query,0.39926008498157345,0.37016652364712327,0.19397689009078806,0.6861869236875672
branch/P_C2_warm/easy,benefit,979,drift_total,1.047891951714386,1.0691890332590968,0.5913016998493953,1.6862775665358274
branch/P_C2_warm/hard,harm,591,query_entropy,1.1788876096004157,1.2158818244934082,1.0984637141227722,1.2932955026626587
branch/P_C2_warm/hard,harm,591,query_max_probability,0.4738279935067075,0.4513434171676636,0.39135727286338806,0.5372071862220764
branch/P_C2_warm/hard,harm,591,query_probability_gap,0.212855498846967,0.16758909821510315,0.10374299436807632,0.2855358272790909
branch/P_C2_warm/hard,harm,591,assignment_entropy,1.3624190691158857,1.3647669553756714,1.3584914803504944,1.3697354793548584
branch/P_C2_warm/hard,harm,591,assignment_probability_gap,0.053760006135036495,0.04807005077600479,0.03766254708170891,0.06253456883132458
branch/P_C2_warm/hard,harm,591,inner_loss_before,1.614991761101079,1.5655704736709595,1.5063325762748718,1.6757648587226868
branch/P_C2_warm/hard,harm,591,gradient_norm,2.3249735677403645,1.9909756183624268,1.3014973402023315,3.0104763507843018
branch/P_C2_warm/hard,harm,591,chosen_eta,0.04727157430846225,0.05000000074505806,0.05000000074505806,0.05000000074505806
branch/P_C2_warm/hard,harm,591,backtracking_trials,1.1099830795262267,1.0,1.0,1.0
branch/P_C2_warm/hard,harm,591,normalized_update,0.015433371745475285,0.01305534122877731,0.008379080763419075,0.019744164394911404
branch/P_C2_warm/hard,harm,591,representation_shift,0.3179051600043645,0.2735486924648285,0.17310058325529099,0.40427185595035553
branch/P_C2_warm/hard,harm,591,relative_inner_reduction,0.06942831504031068,0.05223293811594185,0.024258148428874984,0.09779412180602026
branch/P_C2_warm/hard,harm,591,query_js,0.02857749891301338,0.010885758325457573,0.0034381431760266423,0.029641728848218918
branch/P_C2_warm/hard,harm,591,prediction_changed_fraction,0.35406091370558374,0.25,0.0,0.625
branch/P_C2_warm/hard,harm,591,drift_W0,0.9015246533933461,0.9491707957481711,0.5306291423395536,1.4752057940922476
branch/P_C2_warm/hard,harm,591,drift_key,0.27252800810964123,0.31008705549194027,0.1744803130885556,0.4432238737239295
branch/P_C2_warm/hard,harm,591,drift_query,0.3871682006269721,0.37016652364712327,0.19397689009078806,0.6861869236875672
branch/P_C2_warm/hard,harm,591,drift_total,1.0188534439918968,1.0691890332590968,0.5913016998493953,1.6862775665358274
branch/P_C2_warm/hard,benefit,909,query_entropy,1.1586383823776665,1.1791056394577026,1.0830453634262085,1.2769662141799927
branch/P_C2_warm/hard,benefit,909,query_max_probability,0.48825293222014005,0.4684278666973114,0.4040972888469696,0.5560413599014282
branch/P_C2_warm/hard,benefit,909,query_probability_gap,0.22480327570022005,0.18232642114162445,0.10571357607841492,0.3113442659378052
branch/P_C2_warm/hard,benefit,909,assignment_entropy,1.3627520256703443,1.3646869659423828,1.3571038246154785,1.3694097995758057
branch/P_C2_warm/hard,benefit,909,assignment_probability_gap,0.051775234674561535,0.04839306324720383,0.03934985399246216,0.059999048709869385
branch/P_C2_warm/hard,benefit,909,inner_loss_before,1.6701089618491916,1.6213316917419434,1.5313724279403687,1.754490613937378
branch/P_C2_warm/hard,benefit,909,gradient_norm,2.495568049622841,2.2406632900238037,1.5639383792877197,3.1038947105407715
branch/P_C2_warm/hard,benefit,909,chosen_eta,0.048212321950542786,0.05000000074505806,0.05000000074505806,0.05000000074505806
branch/P_C2_warm/hard,benefit,909,backtracking_trials,1.0737073707370737,1.0,1.0,1.0
branch/P_C2_warm/hard,benefit,909,normalized_update,0.01687973885015945,0.01501182990595157,0.010412266060443699,0.021112146844796613
branch/P_C2_warm/hard,benefit,909,representation_shift,0.3506499255246127,0.31752973794937134,0.22304846346378326,0.43243589997291565
branch/P_C2_warm/hard,benefit,909,relative_inner_reduction,0.09126229417130886,0.07307691918648167,0.04097665884831906,0.11780809461615507
branch/P_C2_warm/hard,benefit,909,query_js,0.030771408498936545,0.013907453045248985,0.004793243482708931,0.035713352262973785
branch/P_C2_warm/hard,benefit,909,prediction_changed_fraction,0.3915016501650165,0.25,0.0,0.75
branch/P_C2_warm/hard,benefit,909,drift_W0,0.9553074459786838,0.9491707957481711,0.5740225046652567,1.4752057940922476
branch/P_C2_warm/hard,benefit,909,drift_key,0.28854901460137694,0.31008705549194027,0.1904951129909751,0.4432238737239295
branch/P_C2_warm/hard,benefit,909,drift_query,0.40900869744097684,0.37016652364712327,0.2301826883864966,0.6861869236875672
branch/P_C2_warm/hard,benefit,909,drift_total,1.079080384509206,1.0691890332590968,0.651344512140134,1.6862775665358274
branch/P_O0_resume/overall,harm,1366,query_entropy,0.7577957671686549,0.8345545530319214,0.3124268874526024,1.2188591957092285
branch/P_O0_resume/overall,harm,1366,query_max_probability,0.6815556340563175,0.6845893263816833,0.4569498375058174,0.9098265022039413
branch/P_O0_resume/overall,harm,1366,query_probability_gap,0.5085161651183318,0.48151348531246185,0.18068083375692368,0.8427831679582596
branch/P_O0_resume/overall,harm,1366,assignment_entropy,1.2395022713073351,1.316891610622406,1.1365423500537872,1.3626375794410706
branch/P_O0_resume/overall,harm,1366,assignment_probability_gap,0.16409172267567143,0.11173137277364731,0.05057610757648945,0.26726918667554855
branch/P_O0_resume/overall,harm,1366,inner_loss_before,1.9486927570745152,1.789977252483368,1.5777186751365662,2.2132351994514465
branch/P_O0_resume/overall,harm,1366,gradient_norm,6.499845174066231,4.967193841934204,2.498061239719391,9.417377948760986
branch/P_O0_resume/overall,harm,1366,chosen_eta,0.03064147190608106,0.02500000037252903,0.012500000186264515,0.05000000074505806
branch/P_O0_resume/overall,harm,1366,backtracking_trials,2.0768667642752563,2.0,1.0,3.0
branch/P_O0_resume/overall,harm,1366,normalized_update,0.01898130396999993,0.01657317327710107,0.011032153700597343,0.023375409975086643
branch/P_O0_resume/overall,harm,1366,representation_shift,0.3730710022735081,0.3244999349117279,0.21481014788150787,0.46132323890924454
branch/P_O0_resume/overall,harm,1366,relative_inner_reduction,0.0772948300766312,0.060833900350108626,0.0309553651386932,0.10874802175375038
branch/P_O0_resume/overall,harm,1366,query_js,0.05747265692148835,0.031388550996780396,0.011911498382687569,0.07530180923640728
branch/P_O0_resume/overall,harm,1366,prediction_changed_fraction,0.30517935578330896,0.25,0.0,0.5
branch/P_O0_resume/overall,harm,1366,drift_W0,0.8318542893752976,0.6176721243410833,0.3771100701545507,1.0550268947270132
branch/P_O0_resume/overall,harm,1366,drift_key,0.5784783441249991,0.3881972717763209,0.21666434249334393,0.7102117502076805
branch/P_O0_resume/overall,harm,1366,drift_query,0.3249560353222399,0.23888963969021562,0.12958696559075705,0.4107409351600061
branch/P_O0_resume/overall,harm,1366,drift_total,1.0647071517009954,0.7603525364282482,0.4555429917236174,1.329377076100175
branch/P_O0_resume/overall,benefit,1634,query_entropy,0.8051683884706791,0.8413698375225067,0.4266199767589569,1.184032291173935
branch/P_O0_resume/overall,benefit,1634,query_max_probability,0.6557067534367632,0.6611549854278564,0.468809574842453,0.8432718813419342
branch/P_O0_resume/overall,benefit,1634,query_probability_gap,0.4575900442971229,0.4336254298686981,0.17839890718460083,0.7200861126184464
branch/P_O0_resume/overall,benefit,1634,assignment_entropy,1.2533843947011372,1.3085215091705322,1.1658873856067657,1.3625548183918
branch/P_O0_resume/overall,benefit,1634,assignment_probability_gap,0.15030482875677953,0.10185107216238976,0.05085337907075882,0.23482675850391388
branch/P_O0_resume/overall,benefit,1634,inner_loss_before,1.9819481050369936,1.8160622119903564,1.6113207340240479,2.2761887311935425
branch/P_O0_resume/overall,benefit,1634,gradient_norm,7.467846871990907,5.717036247253418,2.742762565612793,10.979193449020386
branch/P_O0_resume/overall,benefit,1634,chosen_eta,0.028203412292968605,0.02500000037252903,0.0062500000931322575,0.05000000074505806
branch/P_O0_resume/overall,benefit,1634,backtracking_trials,2.324969400244798,2.0,1.0,4.0
branch/P_O0_resume/overall,benefit,1634,normalized_update,0.01811769034578846,0.015595408332467385,0.01100088787790602,0.021819285505004688
branch/P_O0_resume/overall,benefit,1634,representation_shift,0.35645571726088204,0.3111201524734497,0.2168218232691288,0.43062977492809296
branch/P_O0_resume/overall,benefit,1634,relative_inner_reduction,0.09163399323637683,0.07858088604338251,0.03982352231744461,0.12849640825813732
branch/P_O0_resume/overall,benefit,1634,query_js,0.06124464945227231,0.03874812461435795,0.016634049825370312,0.08435429073870182
branch/P_O0_resume/overall,benefit,1634,prediction_changed_fraction,0.36773255813953487,0.25,0.125,0.625
branch/P_O0_resume/overall,benefit,1634,drift_W0,0.702452887246991,0.5951265345068818,0.3664520550729588,0.9909107223400673
branch/P_O0_resume/overall,benefit,1634,drift_key,0.48000943163479737,0.3808785249726458,0.20434065326024894,0.706494796998343
branch/P_O0_resume/overall,benefit,1634,drift_query,0.27514066937252923,0.2345387204865557,0.12958696559075705,0.4085743507462724
branch/P_O0_resume/overall,benefit,1634,drift_total,0.8948217576602688,0.7524499875680295,0.44764394148204184,1.2853468972583582
branch/P_O0_resume/easy,harm,676,query_entropy,0.33775940417317596,0.30986322462558746,0.1712055243551731,0.4725536033511162
branch/P_O0_resume/easy,harm,676,query_max_probability,0.8862507016172071,0.9113782346248627,0.8383718281984329,0.9606480300426483
branch/P_O0_resume/easy,harm,676,query_probability_gap,0.7998469134451017,0.84495809674263,0.7179675102233887,0.9341272413730621
branch/P_O0_resume/easy,harm,676,assignment_entropy,1.1175499583137105,1.1355328559875488,1.0462823808193207,1.2000988721847534
branch/P_O0_resume/easy,harm,676,assignment_probability_gap,0.27313418681981294,0.26954545080661774,0.19616318494081497,0.33956535905599594
branch/P_O0_resume/easy,harm,676,inner_loss_before,2.2788139941424306,2.2131439447402954,1.975193738937378,2.5307945013046265
branch/P_O0_resume/easy,harm,676,gradient_norm,10.317270317726587,9.521639347076416,7.058726668357849,12.526998043060303
