scope,feature,count,harm_count,harm_gt_005_count,spearman,auroc_harm,auroc_harm_gt_005
primary/easy,backtracking_trials,2700,1087,850,-0.15345894286120015,0.4099382831878293,0.37786995230524645
primary/easy,normalized_update,2700,1087,850,0.030685721020751244,0.5480379916855402,0.6076890302066773
primary/easy,representation_shift,2700,1087,850,0.014966457776224965,0.5400372205818524,0.5971389507154213
primary/easy,relative_inner_reduction,2700,1087,850,-0.17369169643690394,0.4328697775833542,0.4404152623211447
primary/easy,query_js,2700,1087,850,-0.2140313245889639,0.43869811233589096,0.5670893481717011
primary/easy,prediction_changed_fraction,2700,1087,850,-0.28135566307495613,0.3984780968339692,0.4976216216216216
full_grid/easy,query_entropy,3300,1307,1022,-0.25659852761928753,0.33008797816074703,0.40068085095416206
full_grid/easy,query_max_probability,3300,1307,1022,0.3025213379100662,0.7023246243259211,0.6315720522516919
full_grid/easy,query_probability_gap,3300,1307,1022,0.3172153647427812,0.7090251995219689,0.6377628949760236
full_grid/easy,assignment_entropy,3300,1307,1022,-0.2175166250144687,0.4258262756679749,0.4359484235321608
full_grid/easy,assignment_probability_gap,3300,1307,1022,0.2180766858058603,0.5813330589734307,0.566188712246297
full_grid/easy,inner_loss_before,3300,1307,1022,-0.10918358011040408,0.4891634876620582,0.5189277510227154
full_grid/easy,gradient_norm,3300,1307,1022,-0.1990145698765335,0.417278377918737,0.434239531019932
full_grid/easy,chosen_eta,3300,1307,1022,0.14394840883573237,0.5874430053772749,0.6165596989153461
full_grid/easy,backtracking_trials,3300,1307,1022,-0.14394840883573237,0.41255699462272505,0.3834403010846539
full_grid/easy,normalized_update,3300,1307,1022,0.025842949365583335,0.5493304607442038,0.6028277800590692
full_grid/easy,representation_shift,3300,1307,1022,0.012076251963175714,0.5418267685944417,0.5926624790173686
full_grid/easy,relative_inner_reduction,3300,1307,1022,-0.17195445177732543,0.4339541877827177,0.4381890764893158
full_grid/easy,query_js,3300,1307,1022,-0.2354278484011578,0.43447744227980795,0.5576268536447496
full_grid/easy,prediction_changed_fraction,3300,1307,1022,-0.2997235861748298,0.3934217350627733,0.4903750500404619
primary/hard,query_entropy,2700,1148,899,0.13433333410064532,0.5344915743201983,0.5085461111395906
primary/hard,query_max_probability,2700,1148,899,-0.12466530991059964,0.4723423636804483,0.491787407687856
primary/hard,query_probability_gap,2700,1148,899,-0.08775081223342202,0.49106076457487696,0.5025486397064046
primary/hard,assignment_entropy,2700,1148,899,0.002234753246685487,0.4905112881209814,0.4771147409763084
primary/hard,assignment_probability_gap,2700,1148,899,0.015691738168353047,0.5130976328172707,0.5130785702418443
primary/hard,inner_loss_before,2700,1148,899,-0.20155933202307558,0.42452247745967886,0.4845435640439528
primary/hard,gradient_norm,2700,1148,899,-0.14803928200508365,0.4560783657818169,0.5368078171872134
primary/hard,chosen_eta,2700,1148,899,-0.08328634642296512,0.48099254867272534,0.47078436834313403
primary/hard,backtracking_trials,2700,1148,899,0.08328634642296512,0.5190074513272747,0.5292156316568659
primary/hard,normalized_update,2700,1148,899,-0.18065707645044488,0.44507087628865977,0.5235485909138354
primary/hard,representation_shift,2700,1148,899,-0.1927099285838951,0.4378333902079816,0.5140488629787308
primary/hard,relative_inner_reduction,2700,1148,899,-0.23781993080901354,0.4062241819030856,0.457553861746564
primary/hard,query_js,2700,1148,899,-0.1787575352662371,0.45380805704227883,0.5448221510852641
primary/hard,prediction_changed_fraction,2700,1148,899,-0.1695586342171348,0.4537277964366536,0.5126233788051255
full_grid/hard,query_entropy,3300,1414,1131,0.12348315888759824,0.5316271837000395,0.5056307449353665
full_grid/hard,query_max_probability,3300,1414,1131,-0.11564822217736596,0.4757685604191384,0.4951441805784344
full_grid/hard,query_probability_gap,3300,1414,1131,-0.08206810011857572,0.4935822055164159,0.5046815529001821
full_grid/hard,assignment_entropy,3300,1414,1131,0.009100823283054057,0.49925078858438793,0.48073998252850736
full_grid/hard,assignment_probability_gap,3300,1414,1131,0.01570361390455369,0.505839949242614,0.5120439567427691
full_grid/hard,inner_loss_before,3300,1414,1131,-0.18934673000363594,0.42412040779899834,0.48510907861315644
full_grid/hard,gradient_norm,3300,1414,1131,-0.12841371412037728,0.46072189782226214,0.539081968041762
full_grid/hard,chosen_eta,3300,1414,1131,-0.09300582743931671,0.4731005728204997,0.46495591974201217
full_grid/hard,backtracking_trials,3300,1414,1131,0.09300582743931671,0.5268994271795002,0.5350440802579878
full_grid/hard,normalized_update,3300,1414,1131,-0.17091262127007048,0.44481596697770065,0.5206826845115584
full_grid/hard,representation_shift,3300,1414,1131,-0.1813676953658013,0.43846641897942257,0.5123240060999397
full_grid/hard,relative_inner_reduction,3300,1414,1131,-0.21760536418889512,0.4064363185295957,0.45674011949587856
full_grid/hard,query_js,3300,1414,1131,-0.1706222463626231,0.4549123220154162,0.5405576284099678
full_grid/hard,prediction_changed_fraction,3300,1414,1131,-0.17288640710289682,0.4514407508013337,0.5086670588172949
branch/P_C2_warm/overall,query_entropy,3000,1112,834,0.07195645600315694,0.49173238210279235,0.47785566560601933
branch/P_C2_warm/overall,query_max_probability,3000,1112,834,-0.0465533305110982,0.5219444941927813,0.5330680054294514
branch/P_C2_warm/overall,query_probability_gap,3000,1112,834,-0.021495873943985992,0.5333586414766492,0.5409556011700335
branch/P_C2_warm/overall,assignment_entropy,3000,1112,834,0.07961963045526091,0.5163725746098037,0.4981181259978167
branch/P_C2_warm/overall,assignment_probability_gap,3000,1112,834,-0.06433299025922114,0.4916687942019266,0.5024462424520217
branch/P_C2_warm/overall,inner_loss_before,3000,1112,834,-0.22927425525269504,0.44719155819412265,0.4900888153742934
branch/P_C2_warm/overall,gradient_norm,3000,1112,834,-0.22217542868615875,0.44172395134739667,0.4841473081922274
branch/P_C2_warm/overall,chosen_eta,3000,1112,834,0.13930896168318516,0.5431109296884526,0.5404582151453352
branch/P_C2_warm/overall,backtracking_trials,3000,1112,834,-0.13930896168318516,0.45688907031154735,0.45954178485466474
branch/P_C2_warm/overall,normalized_update,3000,1112,834,-0.17086271276252363,0.4762309855505426,0.549436904769813
branch/P_C2_warm/overall,representation_shift,3000,1112,834,-0.17612473601385956,0.4713173317278381,0.5409976727759067
branch/P_C2_warm/overall,relative_inner_reduction,3000,1112,834,-0.24657707450856384,0.416302127789294,0.451612671081971
branch/P_C2_warm/overall,query_js,3000,1112,834,-0.3074724332747148,0.42659479407999024,0.5314285967348005
branch/P_C2_warm/overall,prediction_changed_fraction,3000,1112,834,-0.26648482847439425,0.42568693985489575,0.5002585189466155
branch/P_C2_warm/easy,query_entropy,1500,521,403,-0.2707429825524367,0.3187631234817933,0.35745581791984005
branch/P_C2_warm/easy,query_max_probability,1500,521,403,0.3231460067315585,0.7172601600991257,0.678762969614853
branch/P_C2_warm/easy,query_probability_gap,1500,521,403,0.345658454070424,0.7272433189101652,0.6880416022945502
branch/P_C2_warm/easy,assignment_entropy,1500,521,403,-0.16161857345113234,0.45748433024414825,0.4636138261127234
branch/P_C2_warm/easy,assignment_probability_gap,1500,521,403,0.1831966040873796,0.5606233788640138,0.54718598659552
branch/P_C2_warm/easy,inner_loss_before,1500,521,403,-0.15422371298831689,0.49099613966227434,0.51569699451018
branch/P_C2_warm/easy,gradient_norm,1500,521,403,-0.21144239086328484,0.4216531812986341,0.4328724176696653
branch/P_C2_warm/easy,chosen_eta,1500,521,403,0.09962357293469268,0.5797123470029938,0.6128896539400259
branch/P_C2_warm/easy,backtracking_trials,1500,521,403,-0.09962357293469268,0.4202876529970062,0.3871103460599741
branch/P_C2_warm/easy,normalized_update,1500,521,403,-0.05099907333292148,0.5366457605884809,0.5915863476071669
branch/P_C2_warm/easy,representation_shift,1500,521,403,-0.06124142455174424,0.5287937277844328,0.5797064405292123
branch/P_C2_warm/easy,relative_inner_reduction,1500,521,403,-0.16315825207033424,0.4434310540545309,0.4460484379912733
branch/P_C2_warm/easy,query_js,1500,521,403,-0.3704059637359839,0.39722855591215916,0.5113969748309737
branch/P_C2_warm/easy,prediction_changed_fraction,1500,521,403,-0.44260147972317726,0.349682095600705,0.4401842607065061
branch/P_C2_warm/hard,query_entropy,1500,591,431,0.17037298431721346,0.5500931649848572,0.5127165271444354
branch/P_C2_warm/hard,query_max_probability,1500,591,431,-0.15589437875829668,0.45746427434621634,0.4843533974766625
branch/P_C2_warm/hard,query_probability_gap,1500,591,431,-0.10790733684770526,0.48032180544619607,0.4956146538495764
branch/P_C2_warm/hard,assignment_entropy,1500,591,431,0.0353162771550255,0.5066546417755142,0.4819973998294045
branch/P_C2_warm/hard,assignment_probability_gap,1500,591,431,-0.0154923055521358,0.5009130354659831,0.5044808449035137
branch/P_C2_warm/hard,inner_loss_before,1500,591,431,-0.26611412005072005,0.4062663457547108,0.479186697891865
branch/P_C2_warm/hard,gradient_norm,1500,591,431,-0.21721166631629615,0.4467247063115787,0.5436744013421916
branch/P_C2_warm/hard,chosen_eta,1500,591,431,-0.07641065449596628,0.480687578064067,0.47165423374187987
branch/P_C2_warm/hard,backtracking_trials,1500,591,431,0.07641065449596628,0.519312421935933,0.5283457662581201
branch/P_C2_warm/hard,normalized_update,1500,591,431,-0.2440453777979457,0.43434055757521606,0.5304543353178264
branch/P_C2_warm/hard,representation_shift,1500,591,431,-0.2507886590171818,0.4294989566638559,0.5210411968598274
branch/P_C2_warm/hard,relative_inner_reduction,1500,591,431,-0.2925296802354134,0.39583856862843647,0.46404363424845735
branch/P_C2_warm/hard,query_js,1500,591,431,-0.2247844981264436,0.45320437289075777,0.5649228739047487
branch/P_C2_warm/hard,prediction_changed_fraction,1500,591,431,-0.15987224677431922,0.4766547720761924,0.5452219152274932
branch/P_O0_resume/overall,query_entropy,3000,1366,1117,-0.02051902405994923,0.4690198759522662,0.5036689771507875
branch/P_O0_resume/overall,query_max_probability,3000,1366,1117,0.035659500188351075,0.5425031943814728,0.5064077542503225
branch/P_O0_resume/overall,query_probability_gap,3000,1366,1117,0.04702444655827184,0.5491648014107249,0.5109938568285908
branch/P_O0_resume/overall,assignment_entropy,3000,1366,1117,-0.046194084042095594,0.4823858759056721,0.4999225031390983
branch/P_O0_resume/overall,assignment_probability_gap,3000,1366,1117,0.05293602188178021,0.5209686726605748,0.5014902693895482
branch/P_O0_resume/overall,inner_loss_before,3000,1366,1117,-0.07162711862523541,0.4746944952698065,0.4947927339323571
branch/P_O0_resume/overall,gradient_norm,3000,1366,1117,-0.09821712469079164,0.45526163462727437,0.4669247676639356
branch/P_O0_resume/overall,chosen_eta,3000,1366,1117,0.10021543016827028,0.5452461958635224,0.5636862546718008
branch/P_O0_resume/overall,backtracking_trials,3000,1366,1117,-0.10021543016827028,0.4547538041364776,0.4363137453281992
branch/P_O0_resume/overall,normalized_update,3000,1366,1117,0.03849708072189786,0.5190959497214213,0.5754560309911373
branch/P_O0_resume/overall,representation_shift,3000,1366,1117,0.03401379844597761,0.5165292440471604,0.5734434898120154
branch/P_O0_resume/overall,relative_inner_reduction,3000,1366,1117,-0.15303943967104885,0.4324247192259651,0.44799746685107433
branch/P_O0_resume/overall,query_js,3000,1366,1117,-0.10671414830157204,0.45683373625251117,0.5512594190778254
branch/P_O0_resume/overall,prediction_changed_fraction,3000,1366,1117,-0.1275131315539408,0.4417930381300727,0.5144160801707404
branch/P_O0_resume/easy,query_entropy,1500,676,533,-0.2143104261062431,0.3452723760556098,0.44453746621628176
branch/P_O0_resume/easy,query_max_probability,1500,676,533,0.25809393515286005,0.686230754868731,0.5860720861603652
branch/P_O0_resume/easy,query_probability_gap,1500,676,533,0.26690340751262553,0.6911748865398978,0.590412311727922
branch/P_O0_resume/easy,assignment_entropy,1500,676,533,-0.22521314740603277,0.4186659820761762,0.4362693074070984
branch/P_O0_resume/easy,assignment_probability_gap,1500,676,533,0.2134489837551039,0.5844828948124318,0.5620989850818084
branch/P_O0_resume/easy,inner_loss_before,1500,676,533,-0.04842187040972018,0.4915030591141495,0.5335023893552913
branch/P_O0_resume/easy,gradient_norm,1500,676,533,-0.21361022116009828,0.40130945883839836,0.42979874313897065
branch/P_O0_resume/easy,chosen_eta,1500,676,533,0.2943282149843929,0.6343703323375653,0.6610472031058708
branch/P_O0_resume/easy,backtracking_trials,1500,676,533,-0.2943282149843929,0.36562966766243465,0.33895279689412916
branch/P_O0_resume/easy,normalized_update,1500,676,533,0.19596685331860147,0.5951125983799621,0.6538781671326378
branch/P_O0_resume/easy,representation_shift,1500,676,533,0.19441341618374053,0.5941521370712931,0.6519418483501517
branch/P_O0_resume/easy,relative_inner_reduction,1500,676,533,-0.1501220684986971,0.43662212041132875,0.4442435260403833
branch/P_O0_resume/easy,query_js,1500,676,533,-0.0486478082879148,0.48419457689435286,0.6211644687443613
branch/P_O0_resume/easy,prediction_changed_fraction,1500,676,533,-0.11560457055584966,0.4458308798184638,0.5493819495509409
branch/P_O0_resume/hard,query_entropy,1500,690,584,0.0902552543356686,0.5163338701019861,0.5012543369025543
branch/P_O0_resume/hard,query_max_probability,1500,690,584,-0.08785155904513735,0.49005009840758634,0.5014749207393671
branch/P_O0_resume/hard,query_probability_gap,1500,690,584,-0.06427620990053773,0.504015029522276,0.5097374678471017
branch/P_O0_resume/hard,assignment_entropy,1500,690,584,-0.0044186348645096326,0.4922177491501163,0.48982042980199797
branch/P_O0_resume/hard,assignment_probability_gap,1500,690,584,0.03298677732745659,0.511746287350152,0.5110871418316684
branch/P_O0_resume/hard,inner_loss_before,1500,690,584,-0.12545457664647852,0.44076400071569155,0.4885632888676198
branch/P_O0_resume/hard,gradient_norm,1500,690,584,-0.08956515269562342,0.45082304526748973,0.5111637853681881
branch/P_O0_resume/hard,chosen_eta,1500,690,584,-0.07847910937375338,0.48172213276078013,0.4778565606867261
branch/P_O0_resume/hard,backtracking_trials,1500,690,584,0.07847910937375338,0.5182778672392199,0.5221434393132739
branch/P_O0_resume/hard,normalized_update,1500,690,584,-0.12393126574722922,0.44475577026301666,0.5022525722318598
branch/P_O0_resume/hard,representation_shift,1500,690,584,-0.13241127662723406,0.4404741456432278,0.4991232727163965
branch/P_O0_resume/hard,relative_inner_reduction,1500,690,584,-0.1500461537982906,0.42926104848810165,0.4680340372076329
branch/P_O0_resume/hard,query_js,1500,690,584,-0.16160686649194067,0.4331400966183575,0.49647813602919183
branch/P_O0_resume/hard,prediction_changed_fraction,1500,690,584,-0.19542728437678003,0.41804616210413315,0.46333167583896634
branch/original_P/overall,query_entropy,600,243,202,0.054233150647640685,0.5038673905776302,0.5333349917906364
branch/original_P/overall,query_max_probability,600,243,202,-0.031702976952713756,0.511590644488248,0.4814169859196975
branch/original_P/overall,query_probability_gap,600,243,202,-0.012484201345003736,0.5209277126488455,0.4889297975023633
branch/original_P/overall,assignment_entropy,600,243,202,0.05321553670982419,0.5336883724683289,0.5325389322851883
branch/original_P/overall,assignment_probability_gap,600,243,202,-0.03818316161989339,0.47138361517446487,0.469675108214339
branch/original_P/overall,inner_loss_before,600,243,202,-0.1573809371692699,0.4534011135318325,0.4563162346385392
branch/original_P/overall,gradient_norm,600,243,202,-0.1631030086194684,0.43431199640349966,0.4333424548484999
branch/original_P/overall,chosen_eta,600,243,202,0.09537799371013765,0.5475325932842273,0.5760983133489228
branch/original_P/overall,backtracking_trials,600,243,202,-0.09537799371013765,0.45246740671577274,0.4239016866510772
branch/original_P/overall,normalized_update,600,243,202,-0.0550758196550546,0.49771184193842144,0.5471914025573411
branch/original_P/overall,representation_shift,600,243,202,-0.062448784579957166,0.4932277437724061,0.5420792079207921
branch/original_P/overall,relative_inner_reduction,600,243,202,-0.1867644632346201,0.4078569699484732,0.41985919697497387
branch/original_P/overall,query_js,600,243,202,-0.25435459542943173,0.42660026973752463,0.49871884173341957
branch/original_P/overall,prediction_changed_fraction,600,243,202,-0.1728869292492826,0.44328019273553043,0.5035325140554257
branch/original_P/easy,query_entropy,300,110,86,-0.2322252469471883,0.34167464114832535,0.4211041078026516
branch/original_P/easy,query_max_probability,300,110,86,0.2847369415215725,0.6910526315789474,0.6170397739621821
branch/original_P/easy,query_probability_gap,300,110,86,0.3017100190002111,0.6963157894736842,0.6252445120625951
branch/original_P/easy,assignment_entropy,300,110,86,-0.20805697841087123,0.4373684210526316,0.4283307976526842
branch/original_P/easy,assignment_probability_gap,300,110,86,0.20309158990655451,0.5653588516746412,0.5790045642251684
branch/original_P/easy,inner_loss_before,300,110,86,-0.11789197657751753,0.5055023923444976,0.49489241469245815
branch/original_P/easy,gradient_norm,300,110,86,-0.1920954677274192,0.4405263157894737,0.4256139969571832
branch/original_P/easy,chosen_eta,300,110,86,0.11992237988159687,0.5740669856459331,0.6065800912845034
branch/original_P/easy,backtracking_trials,300,110,86,-0.11992237988159687,0.425933014354067,0.39341990871549665
branch/original_P/easy,normalized_update,300,110,86,-0.04602362248469427,0.5374641148325359,0.5699304499021952
branch/original_P/easy,representation_shift,300,110,86,-0.06049622773586373,0.528755980861244,0.5596609432732015
branch/original_P/easy,relative_inner_reduction,300,110,86,-0.17937843753819488,0.42947368421052634,0.41784394696805044
branch/original_P/easy,query_js,300,110,86,-0.3365152946143846,0.4135885167464115,0.5104325146707237
branch/original_P/easy,prediction_changed_fraction,300,110,86,-0.389965275713114,0.3654784688995215,0.452700499891328
branch/original_P/hard,query_entropy,300,133,116,0.07849198324425827,0.5189770834271307,0.49339392803598203
branch/original_P/hard,query_max_probability,300,133,116,-0.08331914799053323,0.49137814596371165,0.510119940029985
branch/original_P/hard,query_probability_gap,300,133,116,-0.05929354770608562,0.5073161946783126,0.5172882308845578
branch/original_P/hard,assignment_entropy,300,133,116,0.03984088712096801,0.5351852685606231,0.47352886056971516
branch/original_P/hard,assignment_probability_gap,300,133,116,0.013318370204113378,0.47683580208005044,0.5217859820089955
branch/original_P/hard,inner_loss_before,300,133,116,-0.12756319514661274,0.4228535410382243,0.4848200899550225
branch/original_P/hard,gradient_norm,300,133,116,-0.057993977710863454,0.45999729863581107,0.5228635682158921
branch/original_P/hard,chosen_eta,300,133,116,-0.12161278531239207,0.44781864841745084,0.46661825337331336
branch/original_P/hard,backtracking_trials,300,133,116,0.12161278531239207,0.5521813515825492,0.5333817466266867
branch/original_P/hard,normalized_update,300,133,116,-0.11850042778253092,0.4409526811039575,0.4956428035982009
branch/original_P/hard,representation_shift,300,133,116,-0.12193824375826398,0.43964702174598175,0.49390929535232386
branch/original_P/hard,relative_inner_reduction,300,133,116,-0.13266680740897122,0.4078159470532619,0.4550224887556222
branch/original_P/hard,query_js,300,133,116,-0.1568364092934366,0.43964702174598175,0.4941904047976012
branch/original_P/hard,prediction_changed_fraction,300,133,116,-0.19327407866584384,0.4240916662914772,0.45830209895052476
seed/7/overall,query_entropy,1800,617,445,0.09401539321462754,0.551771380346371,0.5912135660682449
seed/7/overall,query_max_probability,1800,617,445,-0.056676062760101675,0.46604586038571827,0.4244454579377254
seed/7/overall,query_probability_gap,1800,617,445,-0.014679772020505768,0.48698676961985776,0.44092043617065385
seed/7/overall,assignment_entropy,1800,617,445,0.05332408544295238,0.5302639636887236,0.5510410879389693
seed/7/overall,assignment_probability_gap,1800,617,445,-0.055872634528590905,0.46291123164330994,0.4471810605746507
seed/7/overall,inner_loss_before,1800,617,445,-0.322456556313752,0.3757800608567346,0.408749948173639
seed/7/overall,gradient_norm,1800,617,445,-0.31523158494802006,0.3619222069539985,0.3772179609436544
seed/7/overall,chosen_eta,1800,617,445,0.1979982652893629,0.6041414638223016,0.6287715079397985
seed/7/overall,backtracking_trials,1800,617,445,-0.1979982652893629,0.3958585361776984,0.3712284920602015
seed/7/overall,normalized_update,1800,617,445,-0.19282613564592663,0.4608602966663059,0.5340320908827065
seed/7/overall,representation_shift,1800,617,445,-0.20002227984226745,0.4549760176240665,0.523318545545006
seed/7/overall,relative_inner_reduction,1800,617,445,-0.3025315522216725,0.36147420712936235,0.38326962146025956
seed/7/overall,query_js,1800,617,445,-0.38042198366933655,0.39912400278938115,0.5183564824412289
seed/7/overall,prediction_changed_fraction,1800,617,445,-0.2892828498649723,0.4424909338261788,0.5259952734358804
seed/7/easy,query_entropy,900,240,153,-0.46060068386915703,0.2819570707070707,0.3980103420216815
seed/7/easy,query_max_probability,900,240,153,0.4869100496831889,0.7354608585858586,0.6234261665397975
seed/7/easy,query_probability_gap,900,240,153,0.4968228355837476,0.7389835858585858,0.627337235652851
seed/7/easy,assignment_entropy,900,240,153,-0.40453914963681026,0.28458964646464646,0.29429263896544783
seed/7/easy,assignment_probability_gap,900,240,153,0.3622806283299938,0.7037310606060606,0.6879456825121838
seed/7/easy,inner_loss_before,900,240,153,-0.35208124125256124,0.3992550505050505,0.4755492558469171
seed/7/easy,gradient_norm,900,240,153,-0.37759170896095756,0.3133459595959596,0.34521528379312455
seed/7/easy,chosen_eta,900,240,153,0.08103109295207944,0.6103125,0.6783430016361743
seed/7/easy,backtracking_trials,900,240,153,-0.08103109295207944,0.3896875,0.32165699836382566
seed/7/easy,normalized_update,900,240,153,-0.17777134704281528,0.4984217171717172,0.6007822138226107
seed/7/easy,representation_shift,900,240,153,-0.19185185825332296,0.48997474747474745,0.586406628693423
seed/7/easy,relative_inner_reduction,900,240,153,-0.3211844952895004,0.34377525252525254,0.37283775625377324
seed/7/easy,query_js,900,240,153,-0.5242169928604851,0.3628977272727273,0.5402525133212589
seed/7/easy,prediction_changed_fraction,900,240,153,-0.5384310362731376,0.3541287878787879,0.4858212807657646
seed/7/hard,query_entropy,900,377,292,0.18993954313523845,0.5821596482241304,0.5529357426099495
seed/7/hard,query_max_probability,900,377,292,-0.16279394583614712,0.4328882036404948,0.45399242970439796
seed/7/hard,query_probability_gap,900,377,292,-0.08367893458304682,0.47927940721505696,0.48645345169430426
seed/7/hard,assignment_entropy,900,377,292,-0.07278684766102055,0.4724148074514001,0.45345732696467195
seed/7/hard,assignment_probability_gap,900,377,292,0.10785835538068565,0.511408878587622,0.5516120674116799
seed/7/hard,inner_loss_before,900,377,292,-0.1648730265922139,0.426406520228634,0.47090730894015864
seed/7/hard,gradient_norm,900,377,292,-0.14921002783131007,0.45503141942780634,0.5286308129055516
seed/7/hard,chosen_eta,900,377,292,-0.10279515106047606,0.4818304923137784,0.46665465032444126
seed/7/hard,backtracking_trials,900,377,292,0.10279515106047606,0.5181695076862216,0.5333453496755588
seed/7/hard,normalized_update,900,377,292,-0.1831065964278968,0.4425092939631082,0.5090009913482336
seed/7/hard,representation_shift,900,377,292,-0.19512154130231438,0.43417135379949384,0.49466587058399425
seed/7/hard,relative_inner_reduction,900,377,292,-0.21339590131181232,0.40058122137636876,0.4282117429704398
seed/7/hard,query_js,900,377,292,-0.14841501450413314,0.48884470840032257,0.5803836968276856
seed/7/hard,prediction_changed_fraction,900,377,292,-0.21888805473131187,0.4471195054039387,0.4939702370223504
seed_branch/7/P_O0_resume/overall,query_entropy,1000,401,310,0.038167418167418164,0.5255392403798517,0.6050631136044881
seed_branch/7/P_O0_resume/overall,query_max_probability,1000,401,310,-0.007178023178023178,0.49071394968338755,0.4089668069191211
seed_branch/7/P_O0_resume/overall,query_probability_gap,1000,401,310,0.029766893766893766,0.5103851389889217,0.4254184198223469
seed_branch/7/P_O0_resume/overall,assignment_entropy,1000,401,310,-0.04619278633136469,0.4961261287515768,0.5488078541374474
seed_branch/7/P_O0_resume/overall,assignment_probability_gap,1000,401,310,0.044555372555372556,0.49670065237573846,0.44716222533894345
seed_branch/7/P_O0_resume/overall,inner_loss_before,1000,401,310,-0.1475921195921196,0.4260592258918647,0.44782608695652176
seed_branch/7/P_O0_resume/overall,gradient_norm,1000,401,310,-0.21283910083910085,0.38823642063455716,0.3855960729312763
seed_branch/7/P_O0_resume/overall,chosen_eta,1000,401,310,0.21596101870063136,0.611657417391413,0.6492987377279102
seed_branch/7/P_O0_resume/overall,backtracking_trials,1000,401,310,-0.21596101870063136,0.38834258260858706,0.35070126227208975
seed_branch/7/P_O0_resume/overall,normalized_update,1000,401,310,0.047698691698691696,0.5386242240808663,0.6085553997194951
seed_branch/7/P_O0_resume/overall,representation_shift,1000,401,310,0.041265965265965265,0.5369381221403919,0.606166432912576
seed_branch/7/P_O0_resume/overall,relative_inner_reduction,1000,401,310,-0.16877224877224878,0.4049350746672551,0.4201449275362319
seed_branch/7/P_O0_resume/overall,query_js,1000,401,310,-0.1808938568938569,0.4568378719311904,0.572538569424965
seed_branch/7/P_O0_resume/overall,prediction_changed_fraction,1000,401,310,-0.12978478286178655,0.48751035599648623,0.581500701262272
seed_branch/7/P_O0_resume/easy,query_entropy,500,173,114,-0.3971570446281785,0.3045730144420286,0.47050268157440234
seed_branch/7/P_O0_resume/easy,query_max_probability,500,173,114,0.4330768363073452,0.7146241006876315,0.5552677029360967
seed_branch/7/P_O0_resume/easy,query_probability_gap,500,173,114,0.44293473173892695,0.7177705891711301,0.5599263703299701
seed_branch/7/P_O0_resume/easy,assignment_entropy,500,173,114,-0.46604788019152077,0.28247688745116756,0.2950186346695755
seed_branch/7/P_O0_resume/easy,assignment_probability_gap,500,173,114,0.423311485245941,0.7090205228827491,0.6914825924915917
seed_branch/7/P_O0_resume/easy,inner_loss_before,500,173,114,-0.1328435073740295,0.4604656095879514,0.5551313516953005
seed_branch/7/P_O0_resume/easy,gradient_norm,500,173,114,-0.41480325921303685,0.3053684750136996,0.35121807108444686
seed_branch/7/P_O0_resume/easy,chosen_eta,500,173,114,0.4323007195258502,0.711327358540595,0.771657122079811
seed_branch/7/P_O0_resume/easy,backtracking_trials,500,173,114,-0.4323007195258502,0.288672641459405,0.22834287792018906
seed_branch/7/P_O0_resume/easy,normalized_update,500,173,114,0.1813997335989344,0.6113556415831433,0.7234796836651214
seed_branch/7/P_O0_resume/easy,representation_shift,500,173,114,0.17368783075132302,0.6111435187640311,0.7216616671211709
seed_branch/7/P_O0_resume/easy,relative_inner_reduction,500,173,114,-0.21883556334225338,0.3921443849322091,0.43061994364148715
seed_branch/7/P_O0_resume/easy,query_js,500,173,114,-0.22750295801183204,0.4611196549468809,0.6675756749386419
seed_branch/7/P_O0_resume/easy,prediction_changed_fraction,500,173,114,-0.24245089463199854,0.45643527602481837,0.6096150349968185
seed_branch/7/P_O0_resume/hard,query_entropy,500,228,196,0.17975860703442814,0.5768350103199175,0.5770844522019334
seed_branch/7/P_O0_resume/hard,query_max_probability,500,228,196,-0.15398576794307178,0.44056372549019607,0.4299644199785177
seed_branch/7/P_O0_resume/hard,query_probability_gap,500,228,196,-0.07296509186036744,0.4906798245614035,0.4683472073039742
seed_branch/7/P_O0_resume/hard,assignment_entropy,500,228,196,-0.07364160833383196,0.46170343137254904,0.48254564983888293
seed_branch/7/P_O0_resume/hard,assignment_probability_gap,500,228,196,0.12035990543962176,0.5178502321981424,0.5125201396348013
seed_branch/7/P_O0_resume/hard,inner_loss_before,500,228,196,-0.05007178428713715,0.46421891124871,0.4922798066595059
seed_branch/7/P_O0_resume/hard,gradient_norm,500,228,196,-0.04113242052968212,0.4761513157894737,0.5383827873254565
seed_branch/7/P_O0_resume/hard,chosen_eta,500,228,196,-0.09714401946669701,0.47832817337461303,0.46294307196562834
seed_branch/7/P_O0_resume/hard,backtracking_trials,500,228,196,0.09714401946669701,0.521671826625387,0.5370569280343717
seed_branch/7/P_O0_resume/hard,normalized_update,500,228,196,-0.08919789279157117,0.45767221362229105,0.5093817132116004
seed_branch/7/P_O0_resume/hard,representation_shift,500,228,196,-0.09886570746282985,0.4528831269349845,0.5032726906552094
seed_branch/7/P_O0_resume/hard,relative_inner_reduction,500,228,196,-0.06834430537722151,0.44528831269349844,0.46425214822771216
seed_branch/7/P_O0_resume/hard,query_js,500,228,196,-0.103311773247093,0.48166602167182665,0.540967373791622
seed_branch/7/P_O0_resume/hard,prediction_changed_fraction,500,228,196,-0.18019118942683512,0.43808049535603716,0.4767303302900107
